TIME[ns],    Itot[uA],
6.11964    -0.327317
6.12537    -0.326584
6.13109    -0.327231
6.13681    -0.326598
6.14254    -0.327395
6.14826    -0.326521
6.15399    -0.325967
6.15971    -0.326423
6.16544    -0.325848
6.17116    -0.3252
6.17689    -0.325705
6.18261    -0.325023
6.18833    -0.325813
6.19406    -0.324952
6.19978    -0.3244
6.20551    -0.324931
6.21123    -0.324326
6.21696    -0.323196
6.22268    -0.32421
6.22841    -0.323533
6.23413    -0.324256
6.23986    -0.323359
6.24558    -0.322683
6.2513    -0.323364
6.25703    -0.322744
6.26275    -0.321451
6.26848    -0.322813
6.2742    -0.321881
6.27993    -0.323112
6.28565    -0.321731
6.29138    -0.3207
6.2971    -0.321716
6.30282    -0.321034
6.30855    -0.319872
6.31427    -0.321038
6.32    -0.32016
6.32572    -0.321545
6.33145    -0.320367
6.33717    -0.319131
6.3429    -0.320092
6.34862    -0.319607
6.35434    -0.318091
6.36007    -0.319504
6.36579    -0.318596
6.37152    -0.320158
6.37724    -0.318665
6.38297    -0.317543
6.38869    -0.318656
6.39442    -0.31788
6.40014    -0.316517
6.40587    -0.317925
6.41159    -0.317031
6.41731    -0.318142
6.42304    -0.317156
6.42876    -0.31599
6.43449    -0.31694
6.44021    -0.316165
6.44594    -0.314935
6.45166    -0.316219
6.45739    -0.315373
6.46311    -0.313613
6.46883    -0.315191
6.47456    -0.314166
6.48028    -0.31504
6.48601    -0.314106
6.49173    -0.312533
6.49746    -0.314159
6.50318    -0.313489
6.50891    -0.311444
6.51463    -0.313216
6.52036    -0.311986
6.52608    -0.313069
6.5318    -0.312288
6.53753    -0.310555
6.54325    -0.312211
6.54898    -0.311356
6.5547    -0.309433
6.56043    -0.311133
6.56615    -0.310002
6.57188    -0.311043
6.5776    -0.31032
6.58332    -0.308255
6.58905    -0.310172
6.59477    -0.309378
6.6005    -0.310561
6.60622    -0.309164
6.61195    -0.308023
6.61767    -0.30932
6.6234    -0.308368
6.62912    -0.306401
6.63485    -0.308242
6.64057    -0.307576
6.64629    -0.308454
6.65202    -0.307179
6.65774    -0.306075
6.66347    -0.307359
6.66919    -0.306387
6.67492    -0.307507
6.68064    -0.306275
6.68637    -0.305615
6.69209    -0.30656
6.69781    -0.305206
6.70354    -0.303971
6.70926    -0.305737
6.71499    -0.304429
6.72071    -0.305397
6.72644    -0.304184
6.73216    -0.303683
6.73789    -0.304513
6.74361    -0.303242
6.74934    -0.302146
6.75506    -0.303772
6.76078    -0.30247
6.76651    -0.303411
6.77223    -0.302201
6.77796    -0.30172
6.78368    -0.302639
6.78941    -0.301365
6.79513    -0.300148
6.80086    -0.301417
6.80658    -0.300591
6.8123    -0.301604
6.81803    -0.300227
6.82375    -0.299475
6.82948    -0.300407
6.8352    -0.299385
6.84093    -0.298034
6.84665    -0.299548
6.85238    -0.298479
6.8581    -0.299371
6.86382    -0.298543
6.86955    -0.297763
6.87527    -0.298427
6.881    -0.297257
6.88672    -0.296318
6.89245    -0.297569
6.89817    -0.296579
6.9039    -0.297658
6.90962    -0.296585
6.91535    -0.295534
6.92107    -0.296455
6.92679    -0.295357
6.93252    -0.294264
6.93824    -0.295624
6.94397    -0.294431
6.94969    -0.295853
6.95542    -0.294488
6.96114    -0.293431
6.96687    -0.29465
6.97259    -0.293241
6.97831    -0.292524
6.98404    -0.293501
6.98976    -0.292322
6.99549    -0.293483
7.00121    -0.292887
7.00694    -0.291417
7.01266    -0.29267
7.01839    -0.291385
7.02411    -0.290643
7.02984    -0.291589
7.03556    -0.290104
7.04128    -0.291321
7.04701    -0.290156
7.05273    -0.289172
7.05846    -0.290335
7.06418    -0.289045
7.06991    -0.287916
7.07563    -0.28882
7.08136    -0.287449
7.08708    -0.288852
7.0928    -0.28768
